FIPS,"Grocery stores (% change), 2011-16","Grocery stores/1,000 pop, 2011","Grocery stores/1,000 pop, 2016","Grocery stores/1,000 pop (% change), 2011-16","Supercenters & club stores (% change), 2011-16","Supercenters & club stores/1,000 pop, 2011","Supercenters & club stores/1,000 pop, 2016","Supercenters & club stores/1,000 pop (% change), 2011-16","Convenience stores (% change), 2011-16","Convenience stores/1,000 pop, 2011","Convenience stores/1,000 pop, 2016","Convenience stores/1,000 pop (% change), 2011-16","Specialized food stores (% change), 2011-16","Specialized food stores/1,000 pop, 2011","Specialized food stores/1,000 pop, 2016","Specialized food stores/1,000 pop (% change), 2011-16","Fast-food restaurants (% change), 2011-16","Fast-food restaurants/1,000 pop, 2011","Fast-food restaurants/1,000 pop, 2016","Fast-food restaurants/1,000 pop (% change), 2011-16","Full-service restaurants (% change), 2011-16","Full-service restaurants/1,000 pop, 2011","Full-service restaurants/1,000 pop, 2016","Full-service restaurants/1,000 pop (% change), 2011-16","Expenditures per capita, fast food, 2007*","Expenditures per capita, fast food, 2012*","Expenditures per capita, restaurants, 2007*","Expenditures per capita, restaurants, 2012*","Farms with direct sales (% change), 2007 - 12","Farms with direct sales (%), 2007","Farms with direct sales (%), 2012","Direct farm sales (%), 2007","Direct farm sales (%), 2012","Direct farm sales (% change), 2007 - 12","Direct farm sales per capita, 2007","Direct farm sales per capita, 2012","Direct farm sales per capita (% change), 2007 - 12","Farmers' markets (% change), 2013-18","Farmers' markets/1,000 pop, 2013","Farmers' markets/1,000 pop, 2018","Farmers' markets/1,000 pop (% change), 2013-18","Farms with vegetables harvested for fresh market, 2007","Farms with vegetables harvested for fresh market, 2012","Farms with vegetables harvested for fresh market (% change), 2007 - 12","Vegetable acres harvested for fresh market, 2007","Vegetable acres harvested for fresh market, 2012","Vegetable acres harvested for fresh market (% change), 2007 - 12","Vegetable acres harvested for fresh market/1,000 pop, 2007","Vegetable acres harvested for fresh market/1,000 pop, 2012","Vegetable acres harvested for fresh market/1,000 pop (% change), 2007 - 12","CSA farms (% change), 2007 - 12","Agritourism operations (% change), 2007 - 12","Agritourism receipts (% change), 2007 - 12","Farm to school program, 2013","Farm to school program, 2015","Household food insecurity (%, three-year average), 2009-11*","Household food insecurity (%, three-year average), 2012-14*","Household food insecurity (%, three-year average), 2015-17*","Household food insecurity (change %),2009-11 to 2012-15*","Household food insecurity (change %),2012-14 to 2015-17*","Household food insecurity (%, six-year average), 2009-14*","Household food insecurity (%, six-year average), 2012-17*","Household food insecurity (change %),2009-14 to 2015-17*","Household food insecurity (change %),2009-11 to 2012-17*","Model-Household food insecurity (change %),2009-14 to 2015-17*","Model-Household food insecurity (change %),2009-11 to 2012-17*","Model-Household food insecurity (change %),2012-14 to 2015-17*","BI_Model-Household food insecurity (change %),2009-14 to 2015-17*","BI_Model-Household food insecurity (change %),2009-11 to 2012-17*","BI_Model-Household food insecurity (change %),2012-14 to 2015-17*"
27049,9.090909091,0.238596187,0.259515571,8.767694243,0.0,0.0216906,0.0216263,-0.296280277,-25.0,0.520573498,0.389273356,-25.22221021,0.0,0.173524499,0.173010381,-0.296280277,-3.225806452,0.672407436,0.648788927,-3.5125293,-8.333333333,0.780860248,0.71366782,-8.604923587,578.8291809,521.2382004,645.9141303,690.5203428,-11.53846154,7.907542579,7.486979167,0.206084025,0.131975478,5.698529412,11.86063751,12.39170725,4.477581785,-66.66666412,0.065057576,0.021550331,-66.87498474,22.0,16.0,-27.27272727,339.0,56.0,-83.48082596,7.391095801,1.206844533,-83.67164268,-43.75,-50.0,281.25,1.0,1.0,10.2,10.4,9.5,0.2,-0.9,10.3,9.95,-0.8,-0.25,Decrease,Decrease,decr,-1,-1,-1
27109,13.04347826,0.157729788,0.169731628,7.609114305,20.0,0.0342891,0.0391688,14.23121365,-15.2173913,0.315459577,0.254597442,-19.29316427,100.0,0.0480047,0.091393954,90.38535608,19.1011236,0.610345703,0.691982792,13.37554913,4.12371134,0.665208238,0.659342094,-0.881850702,578.8291809,521.2382004,645.9141303,690.5203428,-6.172839506,5.852601156,6.608695652,0.340812269,0.242709712,14.96212121,3.7885039,4.127903814,8.958679283,-20.0,0.033589959,0.025595577,-23.79991531,29.0,16.0,-44.82758621,618.0,306.0,-50.48543689,4.43427161,2.080953158,-53.07113905,-55.55555556,50.0,342.6829268,1.0,1.0,10.2,10.4,9.5,0.2,-0.9,10.3,9.95,-0.8,-0.25,Decrease,Decrease,decr,-1,-1,-1
27145,-8.823529412,0.224668614,0.197993243,-11.87320768,100.0,0.0132158,0.0255475,93.31038315,27.65957447,0.310571319,0.383212728,23.38960627,0.0,0.085902705,0.083029424,-3.344808426,-2.678571429,0.740084845,0.696169789,-5.933786771,13.46153846,0.687221642,0.753651698,9.666467363,578.8291809,521.2382004,645.9141303,690.5203428,-1.775147929,5.017814727,4.741502428,0.153629053,0.100309463,1.629072682,5.443717554,5.346676951,-1.782616421,-14.28571415,0.045879677,0.037675191,-17.88261604,48.0,57.0,18.75,615.0,596.0,-3.089430894,4.195346235,3.92924718,-6.342719779,-28.57142857,31.25,84.49612403,1.0,1.0,10.2,10.4,9.5,0.2,-0.9,10.3,9.95,-0.8,-0.25,Decrease,Decrease,decr,-1,-1,-1
27163,23.80952381,0.086992183,0.102776548,18.14457837,200.0,0.008285,0.0237177,186.2734014,-5.357142857,0.231979155,0.20950604,-9.687557882,69.23076923,0.0538523,0.086964771,61.48755978,14.16666667,0.497098189,0.541553349,8.942933322,13.90728477,0.625515222,0.679906394,8.695419527,578.8291809,521.2382004,645.9141303,690.5203428,-26.66666667,20.57613169,18.27242525,4.036920435,3.903330672,19.60297767,12.27824301,13.82005259,12.55724933,0.0,0.024392823,0.023148058,-5.102995872,89.0,69.0,-22.47191011,1500.0,1030.0,-31.33333333,6.528665193,4.218925362,-35.37843897,71.42857143,87.5,977.443609,1.0,1.0,10.2,10.4,9.5,0.2,-0.9,10.3,9.95,-0.8,-0.25,Decrease,Decrease,decr,-1,-1,-1
28017,0.0,0.171477565,0.174074504,1.514448184,0.0,0.0,0.0,0.0,6.25,0.914547013,0.986422189,7.859101195,0.0,0.0,0.0,0.0,-33.33333333,0.514432695,0.348149008,-32.32370121,0.0,0.400114318,0.406173842,1.514448184,588.6173312,627.3073381,371.8450513,439.7314537,-44.44444444,2.739726027,1.739130435,1.380250955,0.500895042,-39.72332016,28.29344666,17.48953495,-38.18520888,0.0,0.0,0.0,0.0,30.0,20.0,-33.33333333,2217.0,3101.0,39.8737032,123.9655558,177.8198291,43.44293297,-100.0,-33.33333333,41.66666667,0.0,1.0,19.2,16.8,12.8,-2.4,-4,18,14.8,-5.2,-4.4,Decrease,Decrease,decr,-1,-1,-1
28023,-25.0,0.239578342,0.188726724,-21.22546553,0.0,0.0,0.0,0.0,-21.42857143,0.838524197,0.691997987,-17.47429722,-100.0,0.0598946,0.0,-100.0,0.0,0.299472928,0.31454454,5.032712632,14.28571429,0.419262099,0.503271263,20.03738587,588.6173312,627.3073381,371.8450513,439.7314537,-26.92307692,6.970509383,5.775075988,0.794372398,0.221027479,-55.42168675,9.847541081,4.484576692,-54.45993416,0.0,0.0,0.0,0.0,24.0,11.0,-54.16666667,99.0,24.0,-75.75757576,5.872931127,1.454457306,-75.23455879,-50.0,-25.0,-90.24390244,0.0,1.0,19.2,16.8,12.8,-2.4,-4,18,14.8,-5.2,-4.4,Decrease,Decrease,decr,-1,-1,-1
28071,33.33333333,0.0620501,0.074795714,20.54077301,0.0,0.0206834,0.0186989,-9.59442024,21.73913044,0.475717713,0.523569999,10.05896667,-28.57142857,0.144783652,0.093494643,-35.42458589,34.21052632,0.785968396,0.953645356,21.33380442,22.0,1.034168942,1.140634642,10.29480731,588.6173312,627.3073381,371.8450513,439.7314537,-14.28571429,2.874743326,2.672605791,0.45622688,0.201409869,-51.35135135,0.821729185,0.357305913,-56.51780172,0.0,0.058181252,0.054751519,-5.894911289,13.0,14.0,7.692307692,79.0,259.0,227.8481013,1.754502854,5.141235087,193.0308763,-100.0,-62.5,-93.25842697,1.0,1.0,19.2,16.8,12.8,-2.4,-4,18,14.8,-5.2,-4.4,Decrease,Decrease,decr,-1,-1,-1
28089,6.666666667,0.154843505,0.154031288,-0.524540714,50.0,0.0206458,0.0288809,39.88736462,0.0,0.567759518,0.529482551,-6.741756919,25.0,0.082583203,0.096269555,16.57280385,26.13636364,0.908415228,1.068592058,17.63255661,-7.894736842,0.784540424,0.673886883,-14.10424979,588.6173312,627.3073381,371.8450513,439.7314537,-52.94117647,2.275769746,1.167883212,0.147913904,0.069087741,-20.68965517,0.321525583,0.233530989,-27.36783617,50.0,0.020101311,0.028401023,41.28940582,19.0,7.0,-63.15789474,30.0,12.0,-60.0,0.332612673,0.121842255,-63.36812607,-90.0,37.5,88.4057971,0.0,0.0,19.2,16.8,12.8,-2.4,-4,18,14.8,-5.2,-4.4,Decrease,Decrease,decr,-1,-1,-1
28107,-25.0,0.116036203,0.087822014,-24.31498829,0.0,0.0290091,0.029274,0.913348946,-13.95348837,1.247389185,1.083138173,-13.16758347,100.0,0.0290091,0.058548,101.8266979,15.0,0.580181016,0.673302108,16.05035129,-10.0,0.580181016,0.526932084,-9.177985948,588.6173312,627.3073381,371.8450513,439.7314537,38.46153846,1.694915254,2.416107383,0.082019075,0.164217324,237.1428571,1.005371557,3.427442779,240.9130442,0.0,0.029070612,0.029258586,0.64661324,16.0,17.0,6.25,73.0,85.0,16.43835616,2.096917818,2.468920646,17.74045815,-83.33333333,83.33333333,47.82608696,0.0,1.0,19.2,16.8,12.8,-2.4,-4,18,14.8,-5.2,-4.4,Decrease,Decrease,decr,-1,-1,-1
28145,33.33333333,0.109930377,0.141218005,28.46131215,0.0,0.0366435,0.0353045,-3.654015887,15.78947368,0.696225724,0.776699029,11.55850792,100.0,0.0366435,0.070609003,92.69196823,6.25,0.586295346,0.600176523,2.36760812,45.45454546,0.403078051,0.564872021,40.13961326,588.6173312,627.3073381,371.8450513,439.7314537,54.54545455,1.464713715,2.470930233,0.095990549,0.158339198,107.6923077,0.487183331,0.986733911,102.5385206,-66.66666412,0.108057484,0.034957699,-67.64897919,4.0,15.0,275.0,13.0,27.0,107.6923077,0.487183331,0.986733911,102.5385206,0.0,-40.0,-50.0,0.0,0.0,19.2,16.8,12.8,-2.4,-4,18,14.8,-5.2,-4.4,Decrease,Decrease,decr,-1,-1,-1
29019,0.0,0.192749023,0.181246637,-5.967545524,0.0,0.0240936,0.0226558,-5.967545524,-5.882352941,0.409591673,0.362493274,-11.49886638,-36.36363636,0.066257477,0.0396477,-40.16116533,21.31147541,0.734855649,0.838265696,14.07215789,-5.806451613,0.933628079,0.826937781,-11.42749449,623.5205428,567.2954634,617.3390065,642.5256643,49.33333333,5.67322239,9.564474808,0.78861235,0.831656606,20.8913649,2.306219727,2.5721567,11.53129384,0.0,0.058491163,0.055554014,-5.021526337,39.0,42.0,7.692307692,86.0,70.0,-18.60465116,0.552464893,0.414863984,-24.90672452,-26.66666667,35.71428571,36.43410853,1.0,1.0,16,22,17.2,6,-4.8,19,19.6,-1.8,3.6,Decrease,Increase,decr,-1,1,-1
29077,-4.651162791,0.155066156,0.142419958,-8.155356182,28.57142857,0.0252433,0.0312629,23.84626187,1.785714286,0.403893242,0.395996957,-1.955042684,21.42857143,0.0504867,0.0590522,16.96591399,3.174603175,0.908759795,0.903150955,-0.617197262,8.016877637,0.85466695,0.889256325,4.047117335,623.5205428,567.2954634,617.3390065,642.5256643,6.818181818,4.489795918,5.365296804,0.700863663,0.626989486,2.362204724,0.949263013,0.926232691,-2.426126561,0.0,0.028209342,0.027404487,-2.853148937,18.0,18.0,0.0,57.0,22.0,-61.40350877,0.21302359,0.078373535,-63.20898753,-50.0,250.0,41.50943396,1.0,1.0,16,22,17.2,6,-4.8,19,19.6,-1.8,3.6,Decrease,Increase,decr,-1,1,-1
29107,0.0,0.210748156,0.215106631,2.068096614,0.0,0.0,0.0,0.0,-5.0,0.602137588,0.583860857,-3.035308217,-50.0,0.0602138,0.0307295,-48.96595169,5.882352941,0.51181695,0.553131338,8.072102297,0.0,0.752671986,0.768237969,2.068096614,623.5205428,567.2954634,617.3390065,642.5256643,-12.5,6.158583526,5.962521295,0.610352777,0.691147724,34.51086957,22.17802688,29.90575157,34.84405865,-25.0,0.243731529,0.184060365,-24.48233223,26.0,10.0,-61.53846154,157.0,15.0,-90.44585987,4.730910625,0.453117448,-90.42219387,33.33333333,75.0,164.0,1.0,1.0,16,22,17.2,6,-4.8,19,19.6,-1.8,3.6,Decrease,Increase,decr,-1,1,-1
29169,-16.66666667,0.112667593,0.09503716,-15.64818511,0.0,0.0187779,0.0190074,1.222177872,0.0,0.43189244,0.437170934,1.222177872,50.0,0.0375559,0.0570223,51.83326681,-4.347826087,0.43189244,0.418163502,-3.178786384,5.714285714,0.657227626,0.703274981,7.006302321,623.5205428,567.2954634,617.3390065,642.5256643,4.0,5.197505198,5.0,0.551367166,0.279698547,-26.53061224,1.034693921,0.674144679,-34.84598049,50.0,0.036994562,0.057676781,55.90610886,6.0,5.0,-16.66666667,12.0,31.0,158.3333333,0.25339443,0.580513474,129.0948047,200.0,60.0,-65.625,0.0,0.0,16,22,17.2,6,-4.8,19,19.6,-1.8,3.6,Decrease,Increase,decr,-1,1,-1
29177,-100.0,0.128639424,0.0,-100.0,0.0,0.0428798,0.0440121,2.640728841,-14.28571429,0.600317311,0.528145768,-12.02223242,0.0,0.0,0.0,0.0,14.28571429,0.300158655,0.352097179,17.3036901,-30.0,0.428798079,0.308085031,-28.15148981,623.5205428,567.2954634,617.3390065,642.5256643,-4.6875,4.844814534,5.249569707,0.21546045,0.547577506,193.5251799,5.862010796,17.69834729,201.915979,0.0,0.043400895,0.043700565,0.690469205,11.0,6.0,-45.45454545,10.0,76.0,660.0,0.421727395,3.296750965,681.7255889,25.0,33.33333333,100.0,1.0,1.0,16,22,17.2,6,-4.8,19,19.6,-1.8,3.6,Decrease,Increase,decr,-1,1,-1
29219,0.0,0.184195985,0.177436049,-3.669968949,0.0,0.0306993,0.0295727,-3.669968949,-18.18181818,0.337692638,0.266154074,-21.18452005,100.0,0.0306993,0.0591453,92.6600621,7.142857143,0.429790631,0.443590123,3.210747555,-8.695652174,0.706084607,0.621026172,-12.04649339,623.5205428,567.2954634,617.3390065,642.5256643,-23.91304348,6.362378976,5.636070853,0.859737919,1.588362618,101.2096774,7.960965588,15.21759019,91.15256842,33.33333206,0.091047041,0.115237243,26.56890488,17.0,12.0,-29.41176471,199.0,178.0,-10.55276382,6.388032871,5.428318746,-15.02362534,-60.0,36.36363636,95.65217391,1.0,1.0,16,22,17.2,6,-4.8,19,19.6,-1.8,3.6,Decrease,Increase,decr,-1,1,-1
29225,-20.0,0.137434375,0.10508341,-23.53920925,0.0,0.0274869,0.0262709,-4.424011559,-19.04761905,0.577224375,0.446604492,-22.62896174,0.0,0.0274869,0.0262709,-4.424011559,40.0,0.412303125,0.551687902,33.80638382,-26.66666667,0.412303125,0.288979377,-29.91094181,623.5205428,567.2954634,617.3390065,642.5256643,12.65822785,4.338275673,4.844855743,0.486908727,0.334891784,-21.7791411,9.189052062,7.019765457,-23.60729475,0.0,0.027347809,0.025569562,-6.502337456,24.0,29.0,20.83333333,45.0,41.0,-8.888888889,1.268427432,1.128668172,-11.01830951,0.0,-50.0,-54.90196078,0.0,0.0,16,22,17.2,6,-4.8,19,19.6,-1.8,3.6,Decrease,Increase,decr,-1,1,-1
30001,0.0,0.325909832,0.317662008,-2.530707327,0.0,0.0,0.0,0.0,-28.57142857,0.760456274,0.529436679,-30.37907666,-100.0,0.108636611,0.0,-100.0,80.0,0.543183053,0.952986023,75.44472681,-11.11111111,1.95545899,1.694197374,-13.36062874,549.1850431,513.3804876,745.8243506,770.1269227,42.85714286,4.872389791,6.976744186,0.233379003,0.122483832,-12.93532338,22.26406735,18.71457598,-15.94269057,0.0,0.107469104,0.106337726,-1.052747369,7.0,9.0,28.57142857,1215.0,899.0,-26.00823045,134.5813026,96.13945033,-28.56403642,50.0,-41.17647059,5.721393035,1.0,1.0,14.5,11.5,11.4,-3,-0.1,13,11.45,-1.6,-3.05,Decrease,Decrease,decr,-1,-1,-1
30031,-14.28571429,0.23002355,0.172957183,-24.80892349,0.0,0.021907,0.0192175,-12.27707741,5.714285714,0.383372583,0.355523099,-7.264338974,0.0,0.098581521,0.086478592,-12.27707741,5.434782609,1.007722219,0.932047044,-7.509527267,16.52892562,1.325373788,1.354831271,2.222579219,549.1850431,513.3804876,745.8243506,770.1269227,44.06779661,5.508870215,7.308684437,0.510783201,0.413324526,-9.87654321,5.610713461,4.730021598,-15.69661094,14.28571415,0.073845118,0.071507737,-3.165248156,38.0,34.0,-10.52631579,5401.0,4122.0,-23.68079985,62.35280536,44.51403888,-28.60940479,25.0,96.0,-36.15622583,1.0,1.0,14.5,11.5,11.4,-3,-0.1,13,11.45,-1.6,-3.05,Decrease,Decrease,decr,-1,-1,-1
30047,0.0,0.276166805,0.269260543,-2.500757295,0.0,0.0,0.0,0.0,14.28571429,0.483291908,0.538521086,11.42770595,100.0,0.0345209,0.067315136,94.99848541,0.0,0.655896161,0.63949379,-2.500757295,-13.63636364,0.759458713,0.63949379,-15.79610857,549.1850431,513.3804876,745.8243506,770.1269227,3.448275862,11.328125,12.97577855,1.018767795,1.080211446,16.15969582,18.62936072,21.05081826,12.99807102,-33.33333206,0.103021979,0.0661157,-35.82369614,37.0,31.0,-16.21621622,2403.0,1378.0,-42.65501457,85.10713653,47.47631352,-44.21582554,41.66666667,-33.33333333,-12.96992481,1.0,1.0,14.5,11.5,11.4,-3,-0.1,13,11.45,-1.6,-3.05,Decrease,Decrease,decr,-1,-1,-1
30057,0.0,0.392516028,0.376458778,-4.090852052,0.0,0.0,0.0,0.0,0.0,0.65419338,0.627431296,-4.090852052,-33.33333333,0.392516028,0.250972519,-36.06056803,-66.66666667,0.392516028,0.125486259,-68.03028402,-15.0,2.616773518,2.133266407,-18.47722424,549.1850431,513.3804876,745.8243506,770.1269227,63.15789474,3.247863248,5.429071804,0.077086506,0.150146454,197.5609756,5.423280423,15.79697009,191.2807168,33.33333206,0.390879482,0.456204385,16.7122879,9.0,10.0,11.11111111,811.0,952.0,17.38594328,107.2751323,123.26816,14.90842046,-100.0,-38.70967742,-37.75773196,1.0,1.0,14.5,11.5,11.4,-3,-0.1,13,11.45,-1.6,-3.05,Decrease,Decrease,decr,-1,-1,-1
30081,0.0,0.297346185,0.286560321,-3.627376063,0.0,0.0,0.0,0.0,-22.22222222,0.446019278,0.334320374,-25.04351472,100.0,0.0495577,0.095520107,92.74524788,0.0,0.495576975,0.477600535,-3.627376063,-9.523809524,1.040711649,0.907441016,-12.8057212,549.1850431,513.3804876,745.8243506,770.1269227,21.32352941,8.877284595,11.47426982,1.652181396,1.851691865,11.63194444,14.39172476,15.82769231,9.977730769,-20.0,0.122946791,0.092652649,-24.64004326,45.0,45.0,0.0,69.0,78.0,13.04347826,1.724008695,1.92,11.36834783,-55.55555556,-20.0,56.85279188,1.0,1.0,14.5,11.5,11.4,-3,-0.1,13,11.45,-1.6,-3.05,Decrease,Decrease,decr,-1,-1,-1
30089,25.0,0.702247191,0.872143729,24.19326705,0.0,0.0,0.0,0.0,0.0,0.702247191,0.697714983,-0.64538636,-100.0,0.087780899,0.0,-100.0,75.0,0.351123596,0.610500611,73.87057387,6.666666667,1.316713483,1.395429967,5.97825455,549.1850431,513.3804876,745.8243506,770.1269227,2.5,7.874015748,8.333333333,1.199143469,1.433893301,21.42857143,14.78352693,17.94037464,21.35381987,0.0,0.353731871,0.337723732,-4.525500774,13.0,11.0,-15.38461538,31.0,30.0,-3.225806452,2.727912707,2.638290388,-3.285380751,33.33333333,133.3333333,-32.65306122,0.0,1.0,14.5,11.5,11.4,-3,-0.1,13,11.45,-1.6,-3.05,Decrease,Decrease,decr,-1,-1,-1
31027,0.0,0.457142857,0.465386853,1.803374055,0.0,0.0,0.0,0.0,0.0,0.685714286,0.698080279,1.803374055,0.0,0.114285714,0.116346713,1.803374055,100.0,0.114285714,0.232693426,103.6067481,-40.0,1.142857143,0.698080279,-38.91797557,605.4428805,568.8101975,518.9839318,567.012693,-10.0,2.164502165,1.916932907,0.016789416,0.017235436,48.88888889,5.032994072,7.650148436,51.99994925,0.0,0.115955472,0.11839924,2.10750556,4.0,4.0,0.0,6.0,3.0,-50.0,0.671065876,0.34254396,-48.95524092,0.0,0.0,0.0,0.0,0.0,13.3,16.7,14.4,3.4,-2.3,15,15.55,-0.6,2.25,Decrease,Increase,decr,-1,1,-1
31157,-28.57142857,0.189404189,0.136787678,-27.78001415,0.0,0.0270577,0.0273575,1.107980193,27.27272727,0.297635153,0.383005499,28.68288388,0.0,0.0541155,0.0547151,1.107980193,-17.14285714,0.947020943,0.793368533,-16.22481641,22.22222222,0.730559013,0.902798676,23.57642024,605.4428805,568.8101975,518.9839318,567.012693,66.66666667,3.698630137,4.658385093,0.016316332,0.023842364,165.7142857,0.963179041,2.519437597,161.5752097,50.0,0.054274086,0.083358802,53.58858871,6.0,8.0,33.33333333,7.0,8.0,14.28571429,0.192635808,0.216725815,12.50546652,600.0,-33.33333333,580.0,0.0,0.0,13.3,16.7,14.4,3.4,-2.3,15,15.55,-0.6,2.25,Decrease,Increase,decr,-1,1,-1
33017,-10.0,0.161321546,0.141431602,-12.32937849,0.0,0.0161322,0.0157146,-2.588198319,-18.84057971,0.556559334,0.440009429,-20.94114646,100.0,0.0322643,0.06285849,94.82360336,-3.571428571,0.677550494,0.636442209,-6.067191236,17.97752809,0.71788088,0.825017679,14.92403569,650.056725,502.3747425,842.7737489,858.8721241,71.66666667,19.8019802,29.0960452,11.99556094,9.136381399,-1.682085786,9.767117099,9.380215689,-3.961265191,11.11111069,0.071987331,0.07686986,6.782484055,45.0,56.0,24.44444444,313.0,220.0,-29.71246006,2.571158664,1.765310053,-31.34184688,70.0,280.0,784.7457627,1.0,1.0,9.6,13.9,13.5,4.3,-0.4,11.75,13.7,1.75,4.1,Increase,Increase,decr,1,1,-1
34003,-0.775193798,0.282203771,0.271650606,-3.739554718,50.0,0.00437525,0.00636681,45.51872002,14.22018349,0.238451248,0.26422266,10.80783267,5.063291139,0.172822464,0.17614844,1.924504315,7.851239669,0.794108285,0.830868847,4.629162326,19.77886978,0.890363835,1.034606802,16.2004521,518.4480085,436.7831115,630.0674443,699.5877984,6.25,17.97752809,28.33333333,5.360018403,9.776751347,9.012875536,0.523115298,0.552170312,5.554227632,8.333333015,0.013040601,0.013878629,6.42629385,20.0,10.0,-50.0,136.0,71.0,-47.79411765,0.152668842,0.07717341,-49.45045195,-100.0,-40.0,-78.76025524,1.0,1.0,12.3,10,9.4,-2.3,-0.6,11.15,9.7,-1.75,-2.6,Decrease,Decrease,decr,-1,-1,-1
34005,-8.0,0.166486861,0.153900371,-7.56005014,0.0,0.00665947,0.00669132,0.478206369,14.28571429,0.264159153,0.303339861,14.83223585,-6.0,0.110991241,0.104830687,-5.550486013,-4.21686747,0.736981837,0.709279969,-3.758826429,3.787878788,0.58603375,0.611140602,4.284199035,518.4480085,436.7831115,630.0674443,699.5877984,-3.773584906,17.24511931,18.25775656,1.067182684,1.759394174,92.72529859,2.057824649,3.933718505,91.15907212,0.0,0.017823325,0.017962027,0.778204203,137.0,110.0,-19.7080292,3339.0,3472.0,3.983228512,7.46045223,7.694575014,3.138184888,28.57142857,-14.28571429,4.481500782,1.0,1.0,12.3,10,9.4,-2.3,-0.6,11.15,9.7,-1.75,-2.6,Decrease,Decrease,decr,-1,-1,-1
34015,-11.11111111,0.155384058,0.137125775,-11.75042195,16.66666667,0.0207179,0.023997,15.82757119,0.0,0.321127052,0.318817427,-0.719224691,-16.66666667,0.14502512,0.119985053,-17.26602058,17.85714286,0.580100482,0.678772587,17.00948519,11.11111111,0.497228984,0.548503101,10.31197257,518.4480085,436.7831115,630.0674443,699.5877984,-21.05263158,17.04035874,15.4109589,3.203987942,4.409852891,28.55718085,10.58834297,13.34741594,26.05764648,0.0,0.003451608,0.003431615,-0.579255581,124.0,90.0,-27.41935484,8905.0,5738.0,-35.56428972,31.34614166,19.80539764,-36.81711179,-28.57142857,16.66666667,75.66765579,1.0,1.0,12.3,10,9.4,-2.3,-0.6,11.15,9.7,-1.75,-2.6,Decrease,Decrease,decr,-1,-1,-1
34023,-1.395348837,0.262968313,0.252385159,-4.024497861,175.0,0.00489243,0.0130955,167.6675266,19.28251121,0.27275318,0.316671945,16.10201725,0.0,0.116195301,0.113097123,-2.666353963,8.431703204,0.7253033,0.765488949,5.540530188,17.34104046,0.634793276,0.725012084,14.21231298,518.4480085,436.7831115,630.0674443,699.5877984,22.72727273,18.6440678,27.27272727,4.088020261,4.834022768,-17.35827002,2.159979902,1.71469178,-20.61538267,-12.5,0.009734208,0.008436937,-13.32692814,61.0,51.0,-16.39344262,1401.0,1356.0,-3.211991435,1.768633456,1.644357888,-7.02664352,200.0,12.5,-67.21938776,1.0,1.0,12.3,10,9.4,-2.3,-0.6,11.15,9.7,-1.75,-2.6,Decrease,Decrease,decr,-1,-1,-1
34035,12.5,0.195960159,0.215328391,9.883760052,0.0,0.0091856,0.008972,-2.32554662,-4.285714286,0.214331424,0.20037503,-6.511594622,-2.272727273,0.134722609,0.1285989,-4.545420561,7.53968254,0.771593125,0.810472137,5.038797087,15.96958175,0.805273778,0.912154989,13.27265506,518.4480085,436.7831115,630.0674443,699.5877984,-10.0,20.2247191,20.25,3.479456401,1.801258295,-36.47416413,2.074871976,1.271776897,-38.70576536,0.0,0.015196459,0.01509826,-0.646200418,33.0,34.0,3.03030303,130.0,233.0,79.23076923,0.409929114,0.708909132,72.93456551,-25.0,37.5,-70.4,1.0,1.0,12.3,10,9.4,-2.3,-0.6,11.15,9.7,-1.75,-2.6,Decrease,Decrease,decr,-1,-1,-1
35013,-22.22222222,0.126843935,0.098188653,-22.59097516,33.33333333,0.0140938,0.0187026,32.70118543,7.142857143,0.263083717,0.280539009,6.634881152,-22.22222222,0.0422813,0.0327296,-22.59097516,0.826446281,0.568448746,0.570429318,0.348417084,-2.564102564,0.549657052,0.533024117,-3.026056799,737.1968603,665.5701354,611.6761203,558.6602609,36.24161074,8.456299659,9.294871795,0.324599331,0.511349393,42.23454834,6.378472907,8.371108251,31.2400064,-16.66666603,0.027985858,0.022986181,-17.86501122,99.0,120.0,21.21212121,5879.0,4978.0,-15.32573567,29.71397957,23.21525174,-21.870944,-83.33333333,183.3333333,153.3333333,0.0,1.0,16.5,11.7,8.6,-4.8,-3.1,14.1,10.15,-5.5,-6.35,Decrease,Decrease,decr,-1,-1,-1
35017,0.0,0.170601883,0.178361217,4.548211037,0.0,0.0341204,0.0356722,4.548211037,0.0,0.443564897,0.463739165,4.548211037,-100.0,0.10236113,0.0,-100.0,5.263157895,0.648287157,0.713444869,10.05074846,13.04347826,0.784768664,0.927478329,18.18493422,737.1968603,665.5701354,611.6761203,558.6602609,57.69230769,7.951070336,10.07371007,1.279099514,0.632606752,-8.0,3.351094132,3.13661314,-6.400327299,0.0,0.068737969,0.073136836,6.399472713,10.0,19.0,90.0,13.0,21.0,61.53846154,0.435642237,0.715966043,64.3472514,-100.0,22.22222222,22.4,1.0,1.0,16.5,11.7,8.6,-4.8,-3.1,14.1,10.15,-5.5,-6.35,Decrease,Decrease,decr,-1,-1,-1
